reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
ea44c248-f406-437e-8c38-99237d7abc6f,Izwan Saputra,https://play-lh.googleusercontent.com/a-/AD_cMMT7uZrwPY-6nncsmf48ZIVeUDVmX0k_OLwYA78oP7evhc4,"Pelayanan buruk. Tracking tidak up to date. Tertulis masuk tanggal berapa, di update tanggal berpaa. Banyak terjadi bottleneck melenceng dari pada estimasi waktu. Email di janjikan waktu sekian jam sekian paket sampai alamat, pas hari H terjadi ketidak sanggupan sesuai janji. Paket sering di telantarkan begitu saja di luar gudang,. Barang kebanyakan mutar"" di berbagai drop poin dan berakhir retur. Sangat buruk. Ini terjadi di pontianak.",1,39,3.22.3,2023-04-23 19:08:16,,,3.22.3
a6781a61-4bcd-4893-ad70-c2011e3871ac,Lia Fitri,https://play-lh.googleusercontent.com/a-/AD_cMMSnsRm8pISLkfpk09Fuy1V-gBrATp8U2OgYzjNEn9UFKOXh,Tolong jnt pusat cek kinerja jnt di kota sorong. Tiap paket datang selalu salah sortir alamat & tidak ada kurir yang antar kalo paket sudah sampai. Masa harus pelanggan yang bolak balik ambil sendiri tiap ada paket. Kita bayar biaya ongkir tapi pelayanan buruk sekali. Heran!!!,1,31,3.22.3,2023-04-29 11:32:02,,,3.22.3
d1b93c52-c69a-4ec3-9c53-956191267be0,pulkanwar 001,https://play-lh.googleusercontent.com/a/AAcHTtfixMD-cjieWud3g46vr9fJ8cn7SfURSWKcYVQih7ll=mo,"Pelayanan jnt sangat buruk,busuk dan tidak profesional, pesan barang dari tanggal 4 dan estimasi sampainya tanggal 10, tapi sampai tanggal 14 belum sampai juga masih nge stuck disitu aja, dasar lahh B4n954t! Satu kata untuk jnt ""4nj1ng lah""",1,126,3.22.3,2023-04-14 10:41:04,,,3.22.3
db25840c-b92f-48c8-9151-89b0acf09b2e,Hariska Rista,https://play-lh.googleusercontent.com/a/AAcHTtdJEJxK_J2yGu_vs3Lh0qRCUgBCgYTtLI5wUUoLCNEW=mo,"Sistem update resi ny msh manual, kurir ga bisa update, agen kl udh diklik pickup ga bisa update, baru nyampe gudang baru update kl ada yg kelewat scan nunggu malam lagi. Kl barang hilang wajib bukti drop atau serah terima pick up. Kl ga ada bukti ilang dah barang",1,25,3.22.3,2023-04-30 07:26:04,,,3.22.3
1e916d40-f430-473a-8543-5e8a0473a1a0,Muhamad Adi Sahputra,https://play-lh.googleusercontent.com/a-/AD_cMMQMMae9MhcWtl0NxCYTiUQPP8Tnm-nk1lOxVhtvNFjgWdQ,"Pelayanan kurang baik dari awal kirim,udah di packing aman,masih bilang kurang aman akhirnya ditambahin dari jnt,nambah biaya,pengiriman lama,kirim dari rabu pagi baru sampe senin sore,udah lama,barang ga aman lagi, sampe""barang rusak gabisa dipake lagi,mungkin bagi pihak jnt barang ga seberapa harganya,bagi saya sendiri udah tak anggap mahal,nunggu lama baru akhirnya bisa kebeli,giliran kirim jnt malah rusak gabisa dipake lagi,jnt ga amanah buat keamanan paket,kita bayar tambah tetep aja rusak",1,21,3.22.3,2023-05-08 20:47:22,,,3.22.3
6ca3d673-b585-4a9f-85f9-829df0a0f65f,Jimmy USD,https://play-lh.googleusercontent.com/a-/AD_cMMSBmzyqKUFvW7NFV5WrIO-5Hr4W98--3KcBcN2X8RN4Gg,"Bintang 1 karena pengiriman yang super duper lelet...paket gua hampir 2 minggu ngga nyampe"", keterangan udah di pusat transit Palembang sejak 1 Mei 2023, tapi sampe hari ini detik ini, belum juga diantar ke tujuan....kan kamfret bener itu...mau ambil di pusat transit, tidak diperbolehkan, jadi solusinya apa? NUNGGU? SABAR? KENTUT LAH",1,25,3.22.3,2023-05-05 13:06:26,,,3.22.3
880dcf15-0821-41e2-a1b4-275fea39e945,Suhai Suhaimi,https://play-lh.googleusercontent.com/a/AAcHTtd6xf0Q0yaWrGCvZiiWYwPA4mW40UbdTKSKeM8V9x0z=mo,"Yah agak kecewa sih dengan pelayanannya,paket ku udh dari 5 hari yg lalu dikirim tpi belum datang juga sampai sekarang,saya cek perjalannya masih di 60%,saya tau sistem pengirimannya pake ""trukk load"" tpi ini sih lama banget,tolong kedepannya dibenahi lagi sistem pengirimannya, supaya pelanggan gak terlalu lama menunggu.",4,2,3.22.3,2023-07-01 20:21:42,,,3.22.3
5f61f2e6-4b8e-42a8-a647-7998bf925450,Catur Hadi Purnomo,https://play-lh.googleusercontent.com/a-/AD_cMMQ6fY3d3L-Qf297Zo37UQiBgif8lzDv8UXMo0UgyT-JBGc,"Cuma kurir jnt yg sampai sekarang kalo pickup paket ke toko online belum dibekali scanner. Jadi sering banget paket sudah dipickup kurir, tapi sudah beberapa hari statusnya nggak berubah, ternyata pas ditanyakan paket nyangkut... Tolong kurir dibekali scanner kayak Sicepat dan Anteraja jadi paket nggak bakal hilang",2,1,3.22.3,2023-06-26 11:48:30,,,3.22.3
e53349cf-d89a-471c-b9f1-f1f3b21d9124,nur is maulidia,https://play-lh.googleusercontent.com/a-/AD_cMMQAlGXRwt1H8tN2UKqk5vIvXAeSAD8rQwEwBjOjwcxHFg,"Kurir jnt : 1. Pelayanan buruk terutama cara bicara di chat whatsaap, kasar, 2. Mengirim pesanan tidak sesuai alamat yg tertera kemudian menitipkan tanpa persetujuan dr pelanggan, seharusnya konfirmasi dlu jika tidak diangkat minimal tinggalkan pesan wa sblm pengantaran, jd pelanggan tau kapan pesanannya akan diantar oleh kurir,..intinya jnt pelayanan buruk.",1,3,3.22.3,2023-07-03 11:39:45,,,3.22.3
5ce08eb9-af9e-4bf6-84cd-325961d1eff5,Crisyanti Astuti,https://play-lh.googleusercontent.com/a/AAcHTtfOequ0Jm7ROHT6kosZgUFWq2thCSgREISddijPEXJn=mo,"Baru kali ini kecewa dengan jnt, kita bayar ongkir yang lewat udara ternyata dikirim lewat darat, makanya barang lama sampai, Sungguh MENYEBALKAN, kalau tahu lewat darat ga akan pakai ekspedisi ini, karena barangnya mau cepat dipakai.",2,7,3.22.3,2023-06-12 19:57:43,,,3.22.3
e1f9ed31-57df-493e-871a-e10c7b15f502,Bonario Lumbantobing,https://play-lh.googleusercontent.com/a/AAcHTtdcjmjqTNKxQnjtM2Fxkb9oYxwRNSi6FE80S5C1truE=mo,Kurir terburuk yang pernah saya gunakan selama kirim mengirim menggunakan ekspedisi ini. Saya sarankan untuk para penjual online maupun konvensional untuk tidak menggunakan kurir ini supaya pelanggan kalian tidak kecewa. Saya memesan barang dari penjual yang masih 1 kotamadya dengan jarak kurang lebih 9 kilometer bisa memakan waktu hingga 14 hari. Saya punya data-datanya dan bukan hanya 1 kali pengiriman. Mengerikan ekspedisi ini! Kalau ada bintang minus pasti akan saya berikan.,1,10,3.22.3,2023-06-09 09:44:27,,,3.22.3
033e2bb1-b0a6-488b-9968-4311c91f1927,Muhammad Yusup,https://play-lh.googleusercontent.com/a-/AD_cMMQwj8ifz7Fy4axsmkzW1Tv-Xf6QKwfjaBNJyu-b7cKKPqkO,"Benci dan gak sekali 2 kali ... Ini bukan ngomongin app loh , gue bingung juga mau ngasih rating jelek kemana , krna pesanan gue yg dikirim dr jnt ga pernah sesuai tepat sasaran , dan delay lama ! Belom lagi drop point tiap2 daerah nya giliran di tanya dengan menggunakan resi yg ada dia ga bisa jelasin tuh barang ada dimana ! Heran ! Terutama wilayah Jakarta Timur !!!",1,0,3.22.3,2023-07-06 15:10:27,,,3.22.3
59f727eb-bde7-408e-a4e2-2f6031650b19,Fuad Baihaqi,https://play-lh.googleusercontent.com/a-/AD_cMMRBi8RfByPeAR3-sfxqtEuPH7IkKw4TqcCppPe7UHSvIA,"Jnt yang sekarang tambah payah...dari tanggal 29 Juni paket dah tiba di balikpapan tapi sampai tanggal 2 Juli paket masih belum dikirim ke tujuan di balikpapan tengah, udah bayarnya mahal tapi ga sesuai sama pelayanannya , di tracking juga ga dicantumkan barang ada di outlet atau cabang mana... Payahhhh",2,1,3.22.3,2023-07-02 13:16:24,,,3.22.3
c4b4d592-227c-4805-9bce-e971580c5af2,Mahmudatuz Zuhriyah,https://play-lh.googleusercontent.com/a-/AD_cMMSCIQu5HeHDZJ77mQ_qP7keUAh3OaQOqP5RH990i-jMJg,"Males sama jnt. Gak bakal pake jnt lagi. jnt yg skrg tuh lemot bgt, gak sperti dulu gercep banget pengirimannya. Skrg klo udah sore seringnya tertahan. Ntah alasan kurirnya yg males atau gmn. Pokoknya jnt skrg kerjanya lemot. Dlu 1 area 2 hari smpe. Skrg 1 mggu blm tau lagi. Kecewa bgt sma jnt, saat paket sangat dibutuhkan diperkirakan dtg tepat waktu, eh malah lelet. Mending pake ekspedisi sblah aja deh tau gini 😌😌😏😏",1,4,3.22.3,2023-06-24 16:18:09,,,3.22.3
a1c4c6ca-4743-4cee-b32e-d04f3d71b6b7,Agi Rusdiansyah,https://play-lh.googleusercontent.com/a-/AD_cMMTxoVPiUDBlHME5r6RGMb9flJcNeeGNOuzyorINKAPpfIU,"Barang di cek sudah sampai di DC terdekat, tapi tidak ada pergerakan sama sekali bahkan sudah 2 hari sampai di DC tersebut. Padahal jarak tempuh 6 jam saja dari lokasi pengiriman dan dari DC kelokasi pengantaran cuma beberapa menit saja. Dokumen penting jadi lambat karena dari ekspedisi yang kurang sigap daripada ekspedisi lain.",1,5,3.22.3,2023-06-23 14:43:01,,,3.22.3
3bd7552d-9b18-458f-9ffe-91b0b8361533,Ghani,https://play-lh.googleusercontent.com/a/AAcHTteoNGKqIidDNpgirV_N76FFvBtHEpNTksOG21cOVOlF=mo,"pelayanannya kurang baik ni jnt, udah agak lambat berulang kali paket saya nyasar lagi, kalau sekali si bisa dimaklumin, ini udah sering bener, ini paket saya 2 lagi yang nyasar yang satu nyasar kepalembang yang satu nyasar ke banda aceh... gimana sebenernya cara sortirnya seharus mengambil pelajaran dari kesalahan, udah sering nyasar tetep nyampe tujuan tapikan jadi lama prosesnya, soalnyaka barang yang kita beli seringnya sangat dibutuhkan secepat mungkin,",1,5,3.22.3,2023-06-10 22:00:20,,,3.22.3
c6dc7f21-1a02-4046-b4e8-89757643c4dc,Denny,https://play-lh.googleusercontent.com/a-/AD_cMMTPKDUKHShiXzea8jmczJ45-9GKhrImzUJaiW5JIfQrf2w,"makin lama gajelas jnt ini. paket udah nyampai di daerah tujuan tapi blm diantar juga ke alamat tujuan. kurir dichat ga ada balasan. chat customer service respon sangat² lelet, di ig juga lama banget dibalas. intinya klo ada pilihan ekspedisi lain saya ga bakal pake jnt lagi. pengiriman lambat respon juga lambat. ini pengalaman buruk saya pakai jnt",1,3,3.22.3,2023-07-02 22:02:11,,,3.22.3
84c4cb76-d48e-4593-b2b9-7e3a3a0621aa,Yoko Cute,https://play-lh.googleusercontent.com/a/AAcHTtdZLfXe-p-HSORMveB0kvMUxp-SadXPcycQADiOLIv3=mo,Paling the best daripada ekspedisi lain. Kadang ada error pengiriman juga tp ga sebanyak dan se fatal ekspedisi lain. Kiriman juga lumayan cepet.,4,1,3.22.3,2023-06-30 04:18:26,,,3.22.3
325a0384-f121-4410-b249-db51de77d47c,Abc Defu,https://play-lh.googleusercontent.com/a/AAcHTtcJcknMCuoat_NlbI2llRbgczc5OFtcfxu8ofvokSoy=mo,"Udh 3x diginiin sm pihak kurir jnt, saya order brg diblg akan dikirimkan hari ini, saya tunggu tdk ada pkt yg dtg, trs pas saya cek lg status pngiriman, di blg nya saya menolak pkt trsbt atau tdk ada drmah, alhasil orderan saya dikembalikan ke penjual. Ngerasa difitnah, smpai saya chat kurirnya tdk di balas, saat pengiriman pun saya tdk dihubungi oleh pihak kurir. Yg bner lah, dri awal saya order brg psti saya sdh sediakan uang pas, dan tdk akan keluar dri rumah krn saya pakai sistem cod & Lama!",1,6,3.22.3,2023-06-14 00:03:52,,,3.22.3
df0f0c3e-52c7-457f-8915-22248bdba9ef,Syaimah Habsyie,https://play-lh.googleusercontent.com/a-/AD_cMMRpmXSwNa_RddRdCFXo_PZJM0enD2hRC-jAUVJFKibYeR0,"Perbaiki lagi tolong!! Walaupun ini bukan hari libur, paket saya nyangkut 3 hari padahal udah sampe di kota tapi tetep ga dianter, padahal itu hari kerja, gaada liburnya Belakangan ini pake jnt kayak gitu semua, Dulu jnt prioritas gw krna kurirnya ramah, pengiriman kilat.. sekarang?? gausah diharepin paket cepet nyampe walaupun sekota bisa tembus 5 hari!! Sekian kali ini terakhir pake jnt.. ga lagi deh.. makasi untuk selama ini",1,3,3.22.3,2023-06-26 12:01:03,,,3.22.3
bc159a1c-65a0-4d9c-9d76-69f1306bfa5c,Sarah Nadia,https://play-lh.googleusercontent.com/a/AAcHTtfR1dUIUiDuda_31aM0Xcgl076lBQPKzCw-zGF-h1G5=mo,"Khusus download apps ini hanya buat komen pengiriman dg jnt adalah pengiriman paling buruk yg pernah ada, pesan barang udah bbrapa kali slalu lama sampe, di tulis estimasi 3/5 hari, nyampenya 3 mggu kmdian, skit hati banget dg ekspedisi ini, mending pakai jasa pengiriman lain walaupun mahal, jnt ini udah bayar ongkir mahal² tetep aja lelet, kirain dg jasa ongkir mahal bakal cepet dtg barang saya sampai skarang gak sampe², terpaksa pakai krn e-commerce tmpat psanan saya tidak pakai jasa lain",1,4,3.22.3,2023-06-19 10:16:48,,,3.22.3
742613ae-9af6-4926-a950-602806329afd,Romi Pangalo,https://play-lh.googleusercontent.com/a/AAcHTtfvWKinsPy7EUOy9_hPymPKuNdA-9Xh_vdKsj6U5jL9bg=mo,"jnt di wilayah WEDA UTARA pelayanannya kurang baik, banyak barang di retur, tidak ada pemberitahuan dari kurir jnt untuk pengambilan barang. Barang aku tercecer, tidak ada usaha dari kurir untuk di cari, malahan aku yang cari sendiri..",1,2,3.22.3,2023-06-12 09:22:20,,,3.22.3
c9630077-57c7-4d32-a1a1-fd3cc6caeb5a,Irvan Citon,https://play-lh.googleusercontent.com/a-/AD_cMMSvffkf2OktZXC-13oMQEZObBLnYx1xSOnO8wuxPIdx1Zc,kocak lah atas penanganan pengiriman paket nya terlalu lamaa apalagi dengan jarak dekatt. Belom ada pergerakan sama sekali malah keseringan tertunda karna waktu. Pesan kapan belom nyampe2 .Kenapa harus dapet kurir jnt,1,4,3.22.3,2023-06-11 08:09:27,,,3.22.3
aef6a86e-fab4-4251-8057-7b127a5e1776,rapiq 8702,https://play-lh.googleusercontent.com/a/AAcHTtfa-YIoKlpgNksgEk3X7vQ8nZXzxTONPgijmG9y39OK=mo,"Pengiriman terlalu lama, leletnya minta ampun, pelayanan buruk, paket sudah sampai tapi tidak di antar, mau di ambil sendiri tidak boleh juga, harus tunggu konfirmasi terlebih dulu, padahal sudah sudah hampir 1 bulan paket belum juga di terima",1,3,3.22.3,2023-06-27 11:03:00,,,3.22.3
d31b4848-168e-451f-b2f9-890088e99398,Yogi Prayoga,https://play-lh.googleusercontent.com/a-/AD_cMMQm1rPkel_0uI-uP7fmyUugVoQttbjOUrBfs1p0ypNuoT0,"Sudah 10 hari dan paket saya tidak sampai juga, banyak alasan lah karena ada big day atau salah transit. Di email atau wa yg bales bot mending gak usah pakai itu sistem dan gak usah banyak alasan kalo paket pelanggan hilang",1,4,3.22.3,2023-06-12 23:10:23,,,3.22.3
7d14272c-6d48-4554-bf8a-e590a4e26f2f,Adind Thomas,https://play-lh.googleusercontent.com/a/AAcHTtf9kOSLFtYFCkNDc4Fa7nn_H2Ex4CZxGIwhsgrXq3gA=mo,tolong di perbaiki lagi jasa ekspedisi nya...kirim alamtnya kemana ..malah dikirimnya kemana...trus stiap kirim barang gk ernah di antar sampai ke alamat ..disuruh ambil di kantor trus..bayar mahal mahal kok kek gini..terutama untuk wilayah sulawesi daerah morowali bungku barat... diperbaiki lagi jnt dsana...jgn mengecewakan teros...,1,3,3.22.3,2023-06-23 08:41:24,,,3.22.3
7e2bd8dc-b445-4ca2-a87e-f1577d84a916,renddy indrayanto,https://play-lh.googleusercontent.com/a/AAcHTterQbZ0uZQfasUz9-7MkilYt6KQbRAjO82gf6Us5zw=mo,"Sangat sangat kecewa memakai ekspedisi ini , saya ada di dalam rumah tapi kurir lempar begitu saja paket saya , di paket sudah ada lebel nya fragile , tapi paket di lempar",1,1,3.22.3,2023-07-03 21:56:43,,,3.22.3
b1d5ac3f-ea83-4a48-bf2d-b9f6b5f58ef1,Chandra ade kusuma,https://play-lh.googleusercontent.com/a-/AD_cMMSzI4KhSll0MlCqWAtzJ-wcDgjiDc6FfphCmRrDZKPRpR0,"sudah 2x order pickup dan sudah bayar online, tp kurir ngerasa nggak ada info klo customer sudah bayar, sudah scan barcodepun tetep minta bukti bayar. ini systemnya yang nggak beres atau gmn?",1,1,3.22.3,2023-07-04 18:06:02,,,3.22.3
35225f2b-8b69-427b-a6f6-9899b25052b1,pandi purnawan,https://play-lh.googleusercontent.com/a-/AD_cMMS6JVZDORs18IztGJsyfitLXIJKdq_thXwDcCLl9yOhSA,"Selain proses pengiriman yang lama, dari tanggal 16 Juni 2023 sampek tanggal 23 Juni paket belum saya terima, padahal pada tanggal 23 juni pagi pukul 10:00 pagi ada notifikasi bahwa paket 'akan di kirimkan ke alamat anda' eh begitu ditunggu sampai malam , cek resi lagi tau-taunya paket di retur tanpa pemberitahuan, padaha saya selalu ada di rumah.",1,2,3.22.3,2023-06-23 20:29:56,,,3.22.3
e2d9a9a3-7224-40f2-be71-bcc8ba200f29,Sukris Nopi,https://play-lh.googleusercontent.com/a-/AD_cMMSV6rLE3QXvl5zCAXmiFgnS-RtxQss40omzhWQZan8FAdQ,"Pengiriman paket semakin buruk, terlalu banyak transit. Paket malah dibawa muter2 ke provinsi lain. Yang menyebabkan pengiriman jadi lama. Sudah Satu Minggu paket belum juga sampai biasanya cuma 3 hari. Terimakasih.",1,3,3.22.3,2023-06-25 05:46:09,,,3.22.3
26489ec6-1845-4fa2-87d2-88c8f88771ff,Kholidin Alian,https://play-lh.googleusercontent.com/a-/AD_cMMQdeVn-NxiGEMmAi2VooT6A97euecUGY0JKktVJ10JiyoE,"Edited: semakin bagus. Booking resi bisa bayar pake shopeepay. Tp gak ada pilihan DFOD & cetak resi. Bagus. Real-time. Bisa tau nama kurir & nomernya, lebih detail drpd tampilan web. Bisa dpt poin, juga sering ada promo potongan ongkir.. mantapppp.. Cuma yg disayangkan kalo pake promo, harga di resi yg tercetak, tampil harganya harga promo bukan harga normal. Jadi ketauan kalo pake promo🤦🏻‍♂️",4,11,3.22.3,2023-04-20 08:31:08,,,3.22.3
79daa214-1591-468f-a1ee-df29cdfcf71c,Monika Lingga,https://play-lh.googleusercontent.com/a-/AD_cMMSVmQ1sH2WR1siSosB8C_C9zQjnxe9bNhj0d-Y4L5L59TM,"Kalau ada bibtang mines 5 aku kasih segitu deh. Ampuuun bangettt dua minggu palet stuck padhal udah sampai di kota tujuan, kalaupun overload ya masa gadak solusi nya. Ekspedisi lain ttp tepat waktu. Buat laporan berkali2 via telp wa percuma enggak ada progress, pengalaman paling buruk sepanjang menggunakan jasa ekspedisi.",1,7,3.22.3,2023-04-26 20:04:09,,,3.22.3
ee3c97e2-8333-48ee-9a4d-cc62e4bc712e,Gilang Fauzan,https://play-lh.googleusercontent.com/a/AAcHTte6Nys9exfs7fp_Vjwuy0ohD6nh80aBYALCJms8tCGo=mo,"Kecewa,,untuk kami yang baru memulai usaha kecil kecilan di online shop,,dan harus memakai jasa exedisi sangat sangat dirugikan dengan cara pegawai jnt yg terkesan menyepelekan masalah, apalagi ini kiriman ke pembeli,,alamat sudah jelas2 tidak muncul di resi,,tapi masih saja di proses tanpa konfirmasi ke penerima/pengirim, jangan mentang2 barang yg saya kirim harga nya murah,,jadi di anggap sepele,kita sama2 cari duit bos, kiriman 1 kota tapi sampai 8 hari belum bergerak 😭",1,5,3.22.3,2023-05-19 21:21:25,,,3.22.3
5e436aab-0e02-4293-8a23-39cd8c97d265,RJ Project,https://play-lh.googleusercontent.com/a-/AD_cMMS0aVfgmnG1dTWZOXtzrMVU0MlZclrPWUu4PBI90JuMI98,"Kirim barang lama banget seminggu belom sampai juga, Paket tertahan tidak dikirim lagi, harusnya dikirim lagi, Chat CS dan Bot juga belom sempurna, seringan gak paham botnya, padahal udah zaman teknologi AI, masa sistem masih gitu2 aja, Tolong ditingkatkan lagi, diperbaiki lagi, semuanya,",1,7,3.22.3,2023-05-10 18:57:54,,,3.22.3
8d8070f3-08ad-4eeb-9ae3-7d38e41ca62f,Lucky Satria,https://play-lh.googleusercontent.com/a-/AD_cMMQ4SYHwGvisI3p3eUcGZTrB-tYgpVI5T28szxm0ViE2wkQ,Paket selalu tertahan di drop point kota tujuan padahal paket saya yg pakai ekspedisi lain sudah sampai 1-2 hari setelah pengiriman dari seller. Kesimpulannya lebih baik tidak usah menggunakan ekspedisi ini lagi karna paket kalian bakal tertahan lama sekali bahkan malah tidak akan sampai.,1,28,3.22.3,2023-04-15 09:50:37,,,3.22.3
