reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
e53349cf-d89a-471c-b9f1-f1f3b21d9124,nur is maulidia,https://play-lh.googleusercontent.com/a-/AD_cMMQAlGXRwt1H8tN2UKqk5vIvXAeSAD8rQwEwBjOjwcxHFg,"Kurir jnt : 1. Pelayanan buruk terutama cara bicara di chat whatsaap, kasar, 2. Mengirim pesanan tidak sesuai alamat yg tertera kemudian menitipkan tanpa persetujuan dr pelanggan, seharusnya konfirmasi dlu jika tidak diangkat minimal tinggalkan pesan wa sblm pengantaran, jd pelanggan tau kapan pesanannya akan diantar oleh kurir,..intinya jnt pelayanan buruk.",1,15,3.22.3,2023-07-03 11:39:45,,,3.22.3
59f727eb-bde7-408e-a4e2-2f6031650b19,Fuad Baihaqi,https://play-lh.googleusercontent.com/a-/AD_cMMRBi8RfByPeAR3-sfxqtEuPH7IkKw4TqcCppPe7UHSvIA,"Jnt yang sekarang tambah payah...dari tanggal 29 Juni paket dah tiba di balikpapan tapi sampai tanggal 2 Juli paket masih belum dikirim ke tujuan di balikpapan tengah, udah bayarnya mahal tapi ga sesuai sama pelayanannya , di tracking juga ga dicantumkan barang ada di outlet atau cabang mana... Payahhhh",2,7,3.22.3,2023-07-02 13:16:24,,,3.22.3
e4041edd-b190-4cd3-a7f9-dbb930322d05,Dicky Febriansyah,https://play-lh.googleusercontent.com/a/AAcHTtcSPA7MNlJ4oB6QLgGiv4KeoqZucOcS4wat2Ndhrv9h=mo,"Layanan gak jelas. Pesan pick up gak di ladenin lebih dari 1 minggu. Sekalinya di terima ternyata belum di pick up. Pdahal udah 3 hari. Kurir culas layanan culas, sudah 3 hari baru mau di pick up!!!!",1,1,3.22.3,2023-07-18 16:44:18,,,3.22.3
d3e43d5c-237b-4e38-803b-3c485dcc2f88,dedech manise damanik,https://play-lh.googleusercontent.com/a-/AD_cMMR15JZNmlhsIDXUhJ52i7Cy0kZmZ2MXS2_4n8pXlrt9,"Aplikasi dan org2 pegawe jnt amatiran. Paket belum sampe tapi status nya sudah diterima yang bersangkutan, ditunggu sampe h++++ ga kunjung nyampe, konfirmasi aplikasi hanya bolak balek diarahkan ke CS yg berbeda, dan berakhir dgn ga ada kepastian jawaban. 2 CS berhenti akan konfirmasi dgn tim lapangan, tapi ga ada kejelasan. Buruk seburuk2nya pelayanan Dsni, horor x..",1,6,3.22.3,2023-07-06 22:54:39,,,3.22.3
aef6a86e-fab4-4251-8057-7b127a5e1776,rapiq 8702,https://play-lh.googleusercontent.com/a/AAcHTtfa-YIoKlpgNksgEk3X7vQ8nZXzxTONPgijmG9y39OK=mo,"Pengiriman terlalu lama, leletnya minta ampun, pelayanan buruk, paket sudah sampai tapi tidak di antar, mau di ambil sendiri tidak boleh juga, harus tunggu konfirmasi terlebih dulu, padahal sudah sudah hampir 1 bulan paket belum juga di terima",1,9,3.22.3,2023-06-27 11:03:00,,,3.22.3
f95703a1-7d42-48a3-9193-9e29136b55d6,Nurma Aulia,https://play-lh.googleusercontent.com/a-/AD_cMMTcPuPYb6W729_Rs2b9w3mINVNOYMvKwOB1_bWbjg-XUg,"Mohon maaf pelayanannya kurang memuaskan. Dimulai delay, dan salah alamat . Buat kontak kepusat apalagi via whatsapp kaya ngomong sama angin, ga pernah di respon",1,2,3.22.3,2023-07-13 16:14:44,,,3.22.3
839fb5af-8498-4c8b-ac79-a0316feb4555,Puji Waluyo,https://play-lh.googleusercontent.com/a-/AD_cMMSCGtF8MruX6QM29iej0SJG5voIbShHroTY2qcUbYe2tvQ,"Sekarang pengiriman makin lama, dari jakarta ke blitar biasanya 2-3hari sekarang semakin lama 4-5hari... dari jakarta biasanya ke gresik setelah itu ke kediri terus ke blitar... Sekarang setelah ke gresik/madiun malah ke malang... Makin lama pelayanan jnt memburuk👎👎👎",2,1,3.22.3,2023-07-12 16:55:37,,,3.22.3
bda3ea56-e8ea-42ae-9a98-cc3a4fa2b688,Siti Aisyah,https://play-lh.googleusercontent.com/a/AAcHTtdmUgbv7ETcOsOdKhI-SZmbbY-k8vHoyTMxSCJRVMJi=mo,"Pelayanan, makin kesini semakin buruk,Kurirnya bermasalah bisa²nya paket hilang dan ga ada konfirmasi, malah tertulis paket sudah di Terima padahal sama sekali blum di antar",1,0,3.22.3,2023-07-16 01:31:49,,,3.22.3
af67600a-463b-4ae7-b634-6aaf90b89c65,Egi Florus,https://play-lh.googleusercontent.com/a/AAcHTtcuVwBn7NQQ6Y1ScxXxxKhIw5B1smgh5x8YKK_F7mtR=mo,"Tingkat pelayanan sangat kurang, terkhusus waktu pengiriman paket yg semakin lama. Dulu, dalam waktu 3 hari paket saya pasti sudah sampai, tp sekarang butuh 4-7 hari, paket baru sampai.",1,0,3.22.3,2023-07-11 16:12:24,,,3.22.3
58481296-00a4-478e-911c-ea4cd2730fea,Gina Yasinta,https://play-lh.googleusercontent.com/a/AAcHTtfMWA5RazCdShLW4YaQCtkHuhPu421GLkN9G2UHWmNB=mo,"Pelayanannya jelekkkk,,, barang sudah berhari2 tiba di dc bukan dikirim malah disimpan digudang dgn alasan sudah melewati waktu pengiriman. Ditunggu besoknya & besoknya lg tdk ada update sama sekali. Tidak jelas itu barang niat dikirim atau tidak. Jd kapok pke jnt.",1,10,3.22.3,2023-06-03 14:39:55,,,3.22.3
4d887fae-2051-4c83-894e-0de0d0981ce7,Sulistia Fadilah,https://play-lh.googleusercontent.com/a-/AD_cMMSoMp8_830phZTdc7WYyXWUPjxPkPAjHPFtS7QIjwnvdMkB,Udah beberapa kali pake jnt saya udah sering kasih alamat lengkap nomor telepon lengkap Tapi paket selalu di kembalikan ke penjual padahal kalo gak tau alamat nya tinggal telepon atau wa kan bisa! Kadang udah sampe di gudang di kirim balik terus Kecewa banget sama ekspedisi satu ini Kalo emang gak mau melayani dengan baik tutup aja perusahaan nya,1,10,3.22.3,2023-05-27 09:10:10,,,3.22.3
58177554-a093-4beb-87fb-6929ce637699,Pamukan TV,https://play-lh.googleusercontent.com/a-/AD_cMMSYSf4m1C1hDMIan5Lv-2sSuy28Kv2wYQuD72IiijIIGg,"Pelayanan kurang baaik. Update di aplikasi lambat. Barang audah diterima status diaplikasi barang masih tertahan, dah satu minggu gak berubah. ada juga status sedang diantar, ditanya ke loket, barang belum dibongkar.... Apalagi barang non COD barang udah datang lama tapi tidak dikabari, apalagi diantar.....",1,8,3.22.3,2023-06-08 10:39:34,,,3.22.3
3bd7552d-9b18-458f-9ffe-91b0b8361533,Ghani,https://play-lh.googleusercontent.com/a/AAcHTteoNGKqIidDNpgirV_N76FFvBtHEpNTksOG21cOVOlF=mo,"pelayanannya kurang baik ni jnt, udah agak lambat berulang kali paket saya nyasar lagi, kalau sekali si bisa dimaklumin, ini udah sering bener, ini paket saya 2 lagi yang nyasar yang satu nyasar kepalembang yang satu nyasar ke banda aceh... gimana sebenernya cara sortirnya seharus mengambil pelajaran dari kesalahan, udah sering nyasar tetep nyampe tujuan tapikan jadi lama prosesnya, soalnyaka barang yang kita beli seringnya sangat dibutuhkan secepat mungkin,",1,9,3.22.3,2023-06-10 22:00:20,,,3.22.3
3b247fb7-8566-4894-b6fe-09c5d1fa428d,My_ Gembul,https://play-lh.googleusercontent.com/a-/AD_cMMR1jrkrmc1DOZcdCI_XFgLQ-o3WaSGgyWqkBDLNkZK4YTU,"Seharusnya aplikasi itu memudahkan pekerjaan bukan mempersulit pekerjaan, seharusnya pihak pembuat aplikasi berdiskusi dengan pihak lapangan yang menggunakan aplikasi. Agar terciptanya pekerjaan yang simpel mudah cepat dalam melakukan pelayanan terhadap customer. Juga Seharusnya mau menerima masukan dari pada pihak lapangan yang menggunakan aplikasi tersebut. Kalau ada perubahan saya kasih bintang 5 langsung 7 juga blh",1,8,3.22.3,2023-05-16 16:59:22,,,3.22.3
38c428e3-54de-40ff-ae7c-7566abbd9a62,Siau Ling20,https://play-lh.googleusercontent.com/a/AAcHTtcO4fHTxrPuZ2a_azuq0AkWFdR1iJ8X5H1w3fiKZOpL=mo,"Pelayanannya sangat buruk... Diket. Paket akan diantar jam 7.59, 9.15 paketnya tidak diantar bilang pengirimannya sudah melewati waktu pengiriman,,pas dtg ke kantor mau ambil malah bilang gak bisa ud tutup pengambilan paketnya brgnya ud simpan di gudang. Tolonglah utk kedepannya, pelayanannya ditingkatkan lagi!!!!!",1,10,3.22.3,2023-05-30 18:16:06,,,3.22.3
e52a3044-5590-42bb-b3c1-4bd2e91ca71f,Faisal Haq Pratama,https://play-lh.googleusercontent.com/a/AAcHTtcVH0fLILmLZ98wY8i-P2-MvKlV9c0HsQDOFGRLobUM=mo,"semoga jnt ekspress cepet bangkrut, saya amat sangat kecewa dengan pelayanan jnt ekspress,karena makin kesini makin gak konsisten,sangat lambat,, paket saya dengan nomor resi sama sekali tidak bergerak dari kemarin, nge stuck di transit hub CIBINONG, terhitung sudah 4hari pesanan saya enggak sampai"",,, jasa pengiriman terburuk sepanjang masa,,, semoga jnt memperbaiki pelayannya,sebelum mengecewakan para customernya,agar tidak di doakan semoga bangkrut krut krut,amin",1,6,3.22.3,2023-05-07 12:26:39,,,3.22.3
742613ae-9af6-4926-a950-602806329afd,Romi Pangalo,https://play-lh.googleusercontent.com/a/AAcHTtfvWKinsPy7EUOy9_hPymPKuNdA-9Xh_vdKsj6U5jL9bg=mo,"jnt di wilayah WEDA UTARA pelayanannya kurang baik, banyak barang di retur, tidak ada pemberitahuan dari kurir jnt untuk pengambilan barang. Barang aku tercecer, tidak ada usaha dari kurir untuk di cari, malahan aku yang cari sendiri..",1,6,3.22.3,2023-06-12 09:22:20,,,3.22.3
99a19ef7-806d-4fc0-a89e-4a74f2f36efb,Andika Galih,https://play-lh.googleusercontent.com/a-/AD_cMMR-fQ4ynjbXt50iSbHhg8Mb0Bms86hfJCf_PVnVFSbx0Wc,"Kacau kualitas pelayanan kurir untuk saat ini, kenapa bisa lambat banget yah udah 4 hari belum datang aduh,,,, padahal masih 1 provinsi..... Tolong lah diperbaiki kembali kualitas pelayanan nanti saya update bintang terbaru",1,7,3.22.3,2023-04-30 10:11:38,,,3.22.3
2bbe13c6-355e-46fd-9eca-b751a40f2868,Nikita S. A. Keintjem,https://play-lh.googleusercontent.com/a-/AD_cMMQE8O9th2WWnyH1ZipKRJE1N-MCCvLCv49F5EbYCY77xeE,"Pelayanan yg sangat buruk sekali. barang saya direschedule sepihak oleh pihak jnt tanpa mengonfirmasi apapun ke saya selaku customer, dan adanya penolakan padahal saya tidak pernah menolak barang tersebut. Kurirnya pun tidak punya etika dan sopan santun ketika menghubungi customer. Sangat kecewa dan tidak akan mau lagi menggunakan jasa kirim ini. Kapok gw",1,6,3.22.3,2023-05-13 23:27:52,,,3.22.3
c0f2ee58-4693-4b6f-8bc0-4115ccb297c0,DE&WIN Official,https://play-lh.googleusercontent.com/a-/AD_cMMTGP5AR-CzS3nEDzHzhZfS9yuC0mC4B6bX0FDMchv4zXA,"Pelayanan sangat buruk. Pengiriman sangat lambat Kurir² nya kebanyakan nongkrong² ga jelas mngkanya pengiriman paket jadi lambat , bentar lgi juga bangkrut. Tag ke temen2 /sodara jangan pakai pengiriman jnt lambat dan buruk",1,6,3.22.3,2023-05-01 17:49:26,,,3.22.3
a74d2920-5f75-4e0c-aaba-fd2b757ca384,Lutfiah Lutfi,https://play-lh.googleusercontent.com/a/AAcHTtdyBHvdgwrGF84H3Dad914e0_equ12fdDT1L-erPCSX=mo,"jnt kenapa ya kok pelayannya kurang respon nya juga, paket udah ada di jnt cabang terdekat kok sampai skrg blum di krim ke alamat tujuan, gak ada info dari kurir atau sebaginya tolong di tingkatkan lagi agar pengguna jasa jnt tidak kecewa. Dan sukses selalu buat jnt.",3,4,3.22.3,2023-05-09 08:36:21,,,3.22.3
e8b8edd3-48d7-4b61-a32f-5d425c24c216,Siu men,https://play-lh.googleusercontent.com/a/AAcHTtdy2g7uIWnSGO-XvNXNtxI2VdH7cNTcP37y8yaj7w66=mo,"Sejak 2 bulan ini byk paket bayar cod direturn sepihak oleh pihak jnt,pembeli pada komplen tdk ada yg kirim paket kealamat dan tdk dihbgi sama sekali oleh kurir tiba² status dibuat penerima tolak terima paket dan pas kurir kirim paket tapi penerima tdk ada dirumah juga langsung dibuat status penerima tolak paket,harusnya dijadwalkan kirim ulang oleh kurirnya,makin lama makin kurang bagus,malah sekarang lebih bagus pelayanan shopeeexpress.",2,5,3.22.3,2023-05-27 08:14:21,,,3.22.3
242820be-23a4-40e9-b206-3d428566a256,Prasetyo Hendrawan Triadianto,https://play-lh.googleusercontent.com/a-/AD_cMMRjoMO4vubcN12V0VQRRRHWYW3Em7_KnW_GWf-iIL1Ahzw,"Secara aplikasi dengan pelayanan yang di berikan sangat jauh paket dari estimasi pengiriman malah di lempar sana kemari tidak kunjung di terima, bagi pengguna lain sya sarankan untuk tidak memakai jasa layanan ini, di berbagai sektor pengiriman, aplikasi bug, layanan cs tidak transparan, pengiriman tidak jelas, apalagi barang anda sendiri",1,5,3.22.3,2023-05-31 03:40:31,,,3.22.3
6d541d13-91b5-4fe0-b113-61d77b242e41,Wawank Nk,https://play-lh.googleusercontent.com/a/AAcHTtfLow1TM4wvwmcm4cqYqOTneUm4y6eCJ8bmRlTOdLp4=mo,Pelayanan sangat memuaskan. Puas menunggu. Pesanan saya sudah sampai dijakarta pada tanggal 13 mei tapi sampai sekarang masih belum di kirim ke alamat tujuan. Pelayanan yang sangat parah. Yg antar lagi singgah mangkal sampai 1 minggu di jakarta..,1,3,3.22.3,2023-05-19 01:32:41,,,3.22.3
76769595-09a3-4283-a8c4-39ef90e3d55e,Elis Dewi,https://play-lh.googleusercontent.com/a/AAcHTteattKt8r_lm9FvnmVmei30b1CjKmz_VXajS6oStMCx=mo,"Tolong dong pelayanannya diperbaiki, buat apa ada fitur pickup kalo ngambil barangnya aja telat sehari, paket udah diambil malah ada pemberitahuan paketnya direturn. Pdhal yg ngirim paket ga pernah minta return dan juga paket return'annya belum dikembaliin. Muter muter tuh paket lama lama ga jelas terus ilang ntar ahirnya.",1,4,3.22.3,2023-05-31 20:48:46,,,3.22.3
d250b0b5-7741-4b33-9109-d93beabd810b,Gacha Gacha03,https://play-lh.googleusercontent.com/a-/AD_cMMS59V7u0Q-S5Ew63FcDOsadZK7OiQPFIITGsIqStjsi4mM,"Halo jnt paket yg saya order via shopee sebulan lebih( dari tgl 4 april 2023 ) tidak sampai dan dtrack dtertulis hilang/tidak ditemukan tolong solusinya sampai sekarang tdk ada kejelasan, sy sudah sering menggunakan ekspedisi ini namun sangat kecewa karena baru kali ini kejadian seperti ini andaikan paket saya COD mungkin tidak masalah tapi saya sdh membayar lunas paket saya tapi malah hilang...:( Sangat tidak baik pelayanannya dan sangat sangat mengecewakan...🤬😡",1,1,3.22.3,2023-05-05 10:33:03,,,3.22.3
10f15632-9f86-4211-9db6-be1c09b3206d,Darha Yoriesta Pratama,https://play-lh.googleusercontent.com/a-/AD_cMMQeqhVfRrqlrHm8fXFr6nBB2tGTBzeGF6PdVA1eLjP379g,"Kebiasaan bgt, padahal kalo gaminat jasa pick up mending gausah diadain aja. Orderan kecancel sendiri alasan dari cs ke cancelnya. Pickup selalu over jadwal hdh. Kuganti bintangnya kalo udh diperbaiki pelayanannya. Baru hari ini kasih bintang 2 Krena pelayanan, ada lagi kurirnya berulah minta ongkir ga sesuai aplikasi",1,2,3.22.3,2023-05-22 15:48:41,,,3.22.3
005c0f97-9e60-445d-ab6f-ca65d8782254,Ahmad Tri Prasetyo,https://play-lh.googleusercontent.com/a/AAcHTteMRGUNG9RybqXKrWe8ZwSjbqVTh3zMM70pc0NJEYZ5Hg=mo,"Pelayanan buruk, barang kaga nyampe² selalu stuck sampai lewat estimasi. Parah mantap djiwa NGENT. Serah lu dah jnt, kaga bakal mau gw pake ekpedisi ini lagi, kecewa.",1,0,3.22.3,2023-07-10 18:00:17,,,3.22.3
9152798e-d405-4026-982f-57a1d2440846,wiiwn wiwin,https://play-lh.googleusercontent.com/a/AAcHTtfhLoEtayvDW5XjSV6s9LLP4SEoScerVaeumrj0jwp6=mo,"Hari ini 26-6-2023 (saya penjual online). Kirim paket hanya bisa dilakukan berdasarkan ""kecamatan"" alhasil saya tidak bisa kirim ke agen jnt secara acak. jnt yang ada di kecamatan saya hanya ada 2 agen yang PERTAMA SEDANG TUTUP dan yang KEDUA TUTUP PERMANEN, singkat cerita saya TIDAK BISA KIRIM padahal paket sudah dikemas siap kirim (resi otomatis/cashless shopee) penjualan saya tercancel, KECEWA !!! SAYA PUTUSKAN UNTUK MEMATIKAN LAYANAN jnt DI SEMUA MARKETPLACE SAYA !!!",1,0,3.22.3,2023-06-26 17:04:58,,,3.22.3
cc505085-26d7-406b-9219-f9b5596e7e05,Gaishan Betawi,https://play-lh.googleusercontent.com/a-/AD_cMMQ6Qr_Lnxupgaw3hfF0fUDVUVmpSg_2YIsNabqu4J3EhOU,"paket sy tolong kirim dong!!! sudah 2 hari tertahan di gudang, pelayanan kacau ga ada rasa tanggung jawabnya nih. ekspedisi yang lain selalu konfirm kalau paket mau di antar, karena ada no telepon kita, tapi dari pihak jnt tidak ada sama sekali. mending tutup aja enggausah beroprasional lagi!!!!",1,0,3.22.3,2023-06-17 13:48:07,,,3.22.3
c9a97f53-6108-4e90-ac14-b07cca1f8cea,vincentia ve,https://play-lh.googleusercontent.com/a-/AD_cMMR3y31WayoFLukm1Pxl5eY-ulKQn2BjrwcETu2fxejCZZU,"Saya pengguna setia jnt, tapi kayaknya sudah harus pindah karena makin lama pelayanan makin buruk..jasa pick up di marketplace itu kayak hanya pajangan saja karena paket tidak pernah dipick up. Sprinter jika off, tidak ada yg menggantikan pick up. Paket COD saya pernah statusnya return tapi barangnya ilang. Saya tanya customer padahal paket udah dibayar dan diterima. TDK saya urus di shopee Krn tidak adil untuk sprinternya yg saat itu cuti lebaran.",1,0,3.22.3,2023-07-06 10:12:02,,,3.22.3
c8566748-7687-44e1-aea2-17d7de762870,Agus Kurniawan,https://play-lh.googleusercontent.com/a/AAcHTteKQhibxGxelr05OFBFo0x-HTF_kmbtWPTCTJ_RxQjH=mo,Pelayanannya sangat sangat buruk paket saya sudah 5 hari ini belum sampai² isi info nya transit terus area nya itu² aja tapi gak kunjung sampai di rumah. Udah lah pindah ke pengiriman terpercaya dan tepat,1,0,3.22.3,2023-06-09 10:07:05,,,3.22.3
7706411b-0e36-4f1b-9bdc-bc7ce1685347,Vironika Novitasari,https://play-lh.googleusercontent.com/a-/AD_cMMTlijXAy_lkI_yq27KT3C_DKsdtbkbKJOfg4yp69ENwaA,"Membantu sekali aplikasinya, nanti saya tambahi bintang lagi, kalau pelayanan nya semakin baik, buat yang cari kode referral untuk dapat gratis ongkir "" hfFXhTEt "" , nanti bisa dpt beberapa voucher nya",3,0,3.22.3,2023-05-27 08:15:06,,,3.22.3
1e94efc2-ae2a-4df8-a05b-f392a62462a0,Agus Iskanto,https://play-lh.googleusercontent.com/a-/AD_cMMTboXdRNE6p5ASPgyHYVKWUzNSRga6AMN1txkU-DbWmOz8,"Semakin lama, pelayanan nya semakin buruk, bahkan sangat sangat buruk, tolong kalau pilih kurir di seleksi yang benar, jangan se enaknya terima kurir,,,",4,73,3.22.3,2023-05-24 16:57:56,,,3.22.3
efcf9d3a-6563-4ddd-8381-49adb5943b78,Remon Tambunan,https://play-lh.googleusercontent.com/a/AAcHTtdFkWScE-v0lWGKQJqfxdM9GolXb0PxRNoT5khEOr89=mo,Pelayanan sangat buruk.. Lelet sekali sangat tidak merekomendasikan... Pake jasa pengiriman lain saja...!!!!!,1,1,3.22.3,2023-05-03 21:16:48,,,3.22.3
